"1morningmeal","2morningactivity","3vaccination ","4twiceayear","5oncein2-3months","6monthly","7bi-weekly","8weekly","90afternoonactivity","91eveningmeal","92eveningactivity","annually","date","done","fav","month","weekday","Creation Date","Modified Date","Slug","Creator","unique id"
"Add 1/2 cup cooked spinach + 1/2 cup mashed sweet potatoes. Spinach provides essential vitamins and minerals, while sweet potatoes offer dietary fiber, beta-carotene, and antioxidants for overall health and vitality.","17 minutes of obedience training (recall, sit, stay)","","","","","Brush dog's teeth. Use a dog-specific toothbrush and toothpaste to brush your dog's teeth.","Relaxation and mental stimulation. Provide calming activities such as massage or relaxation exercises to promote mental relaxation.","20-minute agility training session","Add 1/2 cup cooked fish (such as salmon or mackerel) + 1/2 cup cooked rice. Fish provides omega-3 fatty acids for a healthy coat, and rice offers carbohydrates for energy.","17 minutes of gentle stretching exercises","","1","","","5","May 1, 2023 12:00 am","May 23, 2023 10:40 am","May 23, 2023 10:40 am","","(App admin)","1684818625668x619880239179946100"
"Add 1/2 cup cooked pumpkin + 1/2 cup steamed broccoli. Pumpkin is rich in fiber and helps with digestion, while broccoli is packed with vitamins, minerals, and antioxidants that support a strong immune system.","22 minutes of mental stimulation games (puzzle toys, treat dispensers)","","","","","","Puzzle Toys: Provide your dog with puzzle toys or treat-dispensing toys to keep them mentally stimulated. These toys challenge their problem-solving skills and keep them occupied.","30-minute swim at the beach or a nearby lake","Add 1/2 cup cottage cheese (paneer) + 1/2 cup cooked sweet potatoes. Cottage cheese provides protein and calcium, while sweet potatoes offer dietary fiber, beta-carotene, and antioxidants for overall well-being.","Take your Labrador Retriever for a walk, allowing them to explore new scents and environments for mental and physical enrichment.","","30","","","4","Apr 30, 2023 12:00 am","May 23, 2023 10:40 am","May 23, 2023 10:40 am","","(App admin)","1684818625668x903297635959557800"
"Add 1/2 cup cooked chicken (boiled or grilled) + 1/2 cup cooked green beans. Chicken is a good source of lean protein, and green beans offer fiber and essential nutrients for overall health and proper digestion.","22 minutes of mental stimulation games (scent work, food puzzles)","","","","Give a thorough bath. Use a dog-friendly shampoo and warm water to give your dog a bath.","","Check paws for injuries, such as cuts, scratches, foreign objects, or signs of infection","15-minute puzzle toy or treat-dispensing activity","Add 1/2 cup cooked turkey (or chicken) + 1/2 cup cooked pumpkin. Turkey (or chicken) is a lean protein source, and pumpkin provides fiber and aids in digestion.","17 minutes of brushing and grooming","","2","","","5","May 2, 2023 12:00 am","May 23, 2023 10:40 am","May 23, 2023 10:40 am","","(App admin)","1684818625669x969646514255194000"
"Add 1/2 cup cooked pumpkin + 1/2 cup cooked quinoa. Pumpkin aids in digestion and provides beneficial nutrients, while quinoa offers protein, fiber, and essential minerals for overall well-being.","17 minutes of training session (tricks, agility exercises)","","","","","Rotate and inspect toys. Rotate your dog's toys to keep them engaged and inspect for any damages.","Ensure the dog's food and water bowls are clean and filled with fresh food and water.","25-minute jog around the neighborhood","Add 1/2 cup cooked lentils (dal) + 1/2 cup steamed broccoli. Lentils offer plant-based protein, fiber, and essential nutrients, while broccoli is rich in vitamins, minerals, and antioxidants.","Relaxation time (provide a calm environment with soothing music)","","3","","","5","May 3, 2023 12:00 am","May 23, 2023 10:40 am","May 23, 2023 10:40 am","","(App admin)","1684818625670x875779453071344300"
"Add 1/2 cup cooked fish (such as salmon or mackerel) + 1/2 cup mashed sweet potatoes. Fish provides omega-3 fatty acids for heart health, while sweet potatoes offer dietary fiber, vitamins, and antioxidants for overall well-being.","30-minute walk","","","","","swim or engage in water-based activities, if suitable for their breed.","Relaxation and mental stimulation. Provide calming activities such as massage or relaxation exercises to promote mental relaxation.","30-minute visit to a dog park for socialization","Add 1/2 cup cooked fish (such as salmon or mackerel) + 1/2 cup cooked lentils (dal). Fish provides omega-3 fatty acids for a healthy coat, while lentils offer plant-based protein, fiber, and essential nutrients.","17 minutes of teeth brushing and dental hygiene care","","5","","","5","May 5, 2023 12:00 am","May 23, 2023 10:40 am","May 23, 2023 10:40 am","","(App admin)","1684818625672x236045931814909960"
"Add 1/2 cup cottage cheese (paneer) + 1/2 cup cooked lentils. Cottage cheese provides protein and calcium, while lentils offer plant-based protein, dietary fiber, and essential nutrients for overall health.","22 minutes of interactive playtime (fetch, chase)","","","","Administer flea/tick prevention. Apply flea and tick prevention treatment as recommended.","","Socialize with other dogs. Arrange playdates or visit a dog park to allow your dog to interact with other dogs.","10-minute scent work or hide-and-seek game","Add 1/2 cup cooked Mutton + 1/2 cup cooked spinach. Mutton is a protein source, and spinach provides vitamins and minerals that support overall health and immune function.","22 minutes of relaxation massage or belly rubs","","4","","","5","May 4, 2023 12:00 am","May 23, 2023 10:40 am","May 23, 2023 10:40 am","","(App admin)","1684818625672x526366252889394600"
"Add 1/2 cup cooked turkey (or chicken) + 1/2 cup cooked brown rice + 1 tbsp coconut oil. Turkey (or chicken) provides lean protein, brown rice offers carbohydrates for energy, and coconut oil contains healthy fats for a glossy coat and energy.","15 minutes of morning walk","","","","Trim dog's nails. Use dog nail clippers to trim your dog's nails.","","Brush/groom. Regularly brush your dog's coat to remove loose hair and keep their coat healthy and shiny.","20-minute obedience training session","Add 1/2 cup cooked chicken liver + 1/2 cup cooked quinoa. Chicken liver is nutrient-dense and rich in vitamins and minerals, and quinoa offers protein, fiber, and essential amino acids.","23 minutes of training session (commands, tricks)","","6","","","5","May 6, 2023 12:00 am","May 23, 2023 10:40 am","May 23, 2023 10:40 am","","(App admin)","1684818625673x465257163942316700"
"Add 1/2 cup cooked brown rice + 1 tbsp coconut oil. Brown rice provides carbohydrates for energy, while coconut oil contains healthy fats that support a shiny coat and provide additional energy.","23 minutes of mental stimulation games (puzzle toys, treat dispensers)","","","","","Rotate and inspect toys for any damages.","Rotate toys and puzzles. Rotate your dog's toys and puzzles to provide variety and keep them mentally engaged.","15-minute interactive play with toys","Add 1/2 cup cooked Mutton + 1/2 cup cooked sweet potatoes. Mutton provides protein and essential nutrients, while sweet potatoes offer dietary fiber, beta-carotene, and antioxidants for overall well-being.","Take your Labrador Retriever for a walk, allowing them to explore new scents and environments for mental and physical enrichment.","","7","","","5","May 7, 2023 12:00 am","May 23, 2023 10:40 am","May 23, 2023 10:40 am","","(App admin)","1684818625674x342382329849914430"
"Add 1/2 cup cooked chicken (boiled or grilled) + 1/2 cup cooked spinach. Chicken is a lean protein source, and spinach is packed with vitamins and minerals that support overall health and immune function.","18 minutes of obedience training (recall, sit, stay)","","","","Check and refill supplies. Check your dog's food, treats, and other supplies and replenish as needed.","","Nose Work/Scent Games: Set up scent games or hiding treats around the house or yard for your dog to find. This activity taps into their natural instinct to use their sense of smell and provides mental stimulation.","25-minute bike ride with a dog-specific attachment","Add 1/2 cup cooked turkey (or chicken) + 1/2 cup cooked brown rice. Turkey (or chicken) is a lean protein source, and brown rice offers complex carbohydrates and dietary fiber for sustained energy.","18 minutes of gentle stretching exercises","","8","","","5","May 8, 2023 12:00 am","May 23, 2023 10:40 am","May 23, 2023 10:40 am","","(App admin)","1684818625674x465991895628400600"
"Add 1/2 cup yogurt (curd) + 1/2 cup cooked carrots. Yogurt is a good source of probiotics that aid in digestion, and carrots provide beta-carotene for eye health and antioxidants for a strong immune system.","23 minutes of mental stimulation games (scent work, food puzzles)","","","Professional grooming. Take your dog to a professional groomer for a complete grooming session.","","Check and clean ears. Use a gentle ear cleaning solution and cotton balls to clean the dog's ears.","Practice leash manners. Work on improving your dog's leash manners and obedience during walks.","15-minute obedience training session","Add 1/2 cup cooked fish (such as salmon or mackerel) + 1/2 cup cooked carrots. Fish provides omega-3 fatty acids for a healthy coat, while carrots offer beta-carotene and antioxidants for overall health and immune support.","18 minutes of brushing and grooming","","9","","","5","May 9, 2023 12:00 am","May 23, 2023 10:40 am","May 23, 2023 10:40 am","","(App admin)","1684818625675x151616099401739040"
"Add 1/2 cup cottage cheese (paneer) + 1/2 cup cooked quinoa. Cottage cheese is rich in protein and calcium, while quinoa is a gluten-free grain that provides additional protein and essential amino acids.","18 minutes of training session (tricks, agility exercises)","","","","Monitor weight and diet. Weigh your dog regularly and monitor their diet for proper weight management.","","","20-minute tug of war with a rope or toy","Add 1/2 cup cottage cheese (paneer) + 1/2 cup cooked lentils (dal). Cottage cheese provides protein and calcium, while lentils offer plant-based protein, fiber, and essential nutrients for overall health.","Relaxation time (provide a calm environment with soothing music)","","10","","","5","May 10, 2023 12:00 am","May 23, 2023 10:40 am","May 23, 2023 10:40 am","","(App admin)","1684818625675x449914113950996800"
"Add 1/2 cup cooked fish (such as salmon or mackerel) + 1/2 cup cooked lentils. Fish offers omega-3 fatty acids for healthy skin and coat, and lentils provide plant-based protein, fiber, and essential nutrients for overall health.","15 minutes of morning walk","","","","Check for skin issues. Examine your dog's skin for any signs of irritation, rashes, or allergies.","","Relaxation and mental stimulation. Provide calming activities such as massage or relaxation exercises to promote mental relaxation.","25 minutes of interactive playtime (frisbee, hide-and-seek)","Add 1/2 cup yogurt (curd) + 1/2 cup cooked green beans (French beans). Yogurt is a good source of probiotics that aid in digestion, and green beans offer fiber and essential nutrients for overall health.","23 minutes of training session (commands, tricks)","","12","","","5","May 12, 2023 12:00 am","May 23, 2023 10:40 am","May 23, 2023 10:40 am","","(App admin)","1684818625676x649500105507780700"
"Add 1/2 cup cooked chicken liver + 1/2 cup mashed sweet potatoes. Chicken liver is nutrient-dense and rich in vitamins and minerals, while sweet potatoes provide dietary fiber, vitamins, and antioxidants for overall well-being.","23 minutes of interactive playtime (fetch, chase)","","","","","Wash bedding and toys. Clean your dog's bedding and wash their toys to keep them clean and fresh.","Puzzle Toys: Provide your dog with puzzle toys or treat-dispensing toys to keep them mentally stimulated. These toys challenge their problem-solving skills and keep them occupied.","16-minute mental stimulation games (obstacle course, hide treats)","Add 1/2 cup cooked chicken (boiled or grilled) + 1/2 cup cooked carrots. Chicken is a lean protein source, and carrots provide beta-carotene for eye health and antioxidants for a strong immune system.","23 minutes of relaxation massage or belly rubs","","11","","","5","May 11, 2023 12:00 am","May 23, 2023 10:40 am","May 23, 2023 10:40 am","","(App admin)","1684818625676x726893280628653300"
"Add 1/2 cup cooked turkey (or chicken) + 1/2 cup cooked brown rice. Turkey (or chicken) is a lean protein source, and brown rice offers complex carbohydrates and dietary fiber for sustained energy and digestive health.","23 minutes of mental stimulation games (puzzle toys, treat dispensers)","","","","","Wash food and water bowls. Clean and wash your dog's food and water bowls to maintain hygiene.","Check paws for injuries, such as cuts, scratches, foreign objects, or signs of infection","19 minutes of interactive playtime (fetch, tug-of-war)","Add 1/2 cup cottage cheese (paneer) + 1/2 cup cooked sweet potatoes. Cottage cheese provides protein and calcium, while sweet potatoes offer dietary fiber, beta-carotene, and antioxidants for overall well-being.","Take your Labrador Retriever for a walk, allowing them to explore new scents and environments for mental and physical enrichment.","","13","","","5","May 13, 2023 12:00 am","May 23, 2023 10:40 am","May 23, 2023 10:40 am","","(App admin)","1684818625677x172568190406261480"
"Add 1/2 cup cooked pumpkin + 1/2 cup steamed broccoli. Pumpkin is rich in fiber and helps with digestion, while broccoli is packed with vitamins, minerals, and antioxidants that support a strong immune system.","18 minutes of obedience training (recall, sit, stay)","","","","External Parasite Check: Inspect your dog's skin and fur for any signs of external parasites like mites or lice. Early detection allows for prompt treatment and prevention of infestations.","","Ensure the dog's food and water bowls are clean and filled with fresh food and water.","19 minutes of mental stimulation games (obstacle course, hide treats)","Add 1/2 cup cooked fish (such as salmon or mackerel) + 1/2 cup cooked rice. Fish provides omega-3 fatty acids for a healthy coat, and rice offers carbohydrates for energy.","18 minutes of gentle stretching exercises","","14","","","5","May 14, 2023 12:00 am","May 23, 2023 10:40 am","May 23, 2023 10:40 am","","(App admin)","1684818625679x979103179908255000"
"Add 1/2 cup cooked chicken (boiled or grilled) + 1/2 cup cooked green beans. Chicken is a good source of lean protein, and green beans offer fiber and essential nutrients for overall health and proper digestion.","18 minutes of training session (tricks, agility exercises)","","","","Full Body Inspection: Conduct a thorough examination of your dog's body, checking for any lumps, bumps, or abnormalities. This helps in early detection of any potential health issues or changes in their physical condition.","","Relaxation and mental stimulation. Provide calming activities such as massage or relaxation exercises to promote mental relaxation.","25 minutes of interactive playtime (frisbee, hide-and-seek)","Add 1/2 cup cooked lentils (dal) + 1/2 cup steamed broccoli. Lentils offer plant-based protein, fiber, and essential nutrients, while broccoli is rich in vitamins, minerals, and antioxidants.","Relaxation time (provide a calm environment with soothing music)","","16","","","5","May 16, 2023 12:00 am","May 23, 2023 10:40 am","May 23, 2023 10:40 am","","(App admin)","1684818625680x440200453736951740"
"Add 1/2 cup cooked spinach + 1/2 cup mashed sweet potatoes. Spinach provides essential vitamins and minerals, while sweet potatoes offer dietary fiber, beta-carotene, and antioxidants for overall health and vitality.","23 minutes of mental stimulation games (scent work, food puzzles)","","","","","","Socialize with other dogs. Arrange playdates or visit a dog park to allow your dog to interact with other dogs.","20 minutes of interactive playtime (fetch, tug-of-war)","Add 1/2 cup cooked turkey (or chicken) + 1/2 cup cooked pumpkin. Turkey (or chicken) is a lean protein source, and pumpkin provides fiber and aids in digestion.","18 minutes of brushing and grooming","","15","","","5","May 15, 2023 12:00 am","May 23, 2023 10:40 am","May 23, 2023 10:40 am","","(App admin)","1684818625680x524051885442220000"
"Add 1/2 cup cooked pumpkin + 1/2 cup cooked quinoa. Pumpkin aids in digestion and provides beneficial nutrients, while quinoa offers protein, fiber, and essential minerals for overall well-being.","23 minutes of interactive playtime (fetch, chase)","","","","","Brush dog's teeth. Use a dog-specific toothbrush and toothpaste to brush your dog's teeth.","Brush/groom. Regularly brush your dog's coat to remove loose hair and keep their coat healthy and shiny.","19 minutes of obedience training (down, leave it)","Add 1/2 cup cooked Mutton + 1/2 cup cooked spinach. Mutton is a protein source, and spinach provides vitamins and minerals that support overall health and immune function.","23 minutes of relaxation massage or belly rubs","","17","","","5","May 17, 2023 12:00 am","May 23, 2023 10:40 am","May 23, 2023 10:40 am","","(App admin)","1684818625681x702601822685127800"
"Add 1/2 cup cottage cheese (paneer) + 1/2 cup cooked lentils. Cottage cheese provides protein and calcium, while lentils offer plant-based protein, dietary fiber, and essential nutrients for overall health.","30-minute walk","","","","Check eye, look for signs and ensure no redness or cloudiness or discharge.","","Rotate toys and puzzles. Rotate your dog's toys and puzzles to provide variety and keep them mentally engaged.","20 minutes of interactive playtime (fetch, tug-of-war)","Add 1/2 cup cooked fish (such as salmon or mackerel) + 1/2 cup cooked lentils (dal). Fish provides omega-3 fatty acids for a healthy coat, while lentils offer plant-based protein, fiber, and essential nutrients.","18 minutes of teeth brushing and dental hygiene care","","18","","","5","May 18, 2023 12:00 am","May 23, 2023 10:40 am","May 23, 2023 10:40 am","","(App admin)","1684818625682x156138168919872200"
"Add 1/2 cup cooked fish (such as salmon or mackerel) + 1/2 cup mashed sweet potatoes. Fish provides omega-3 fatty acids for heart health, while sweet potatoes offer dietary fiber, vitamins, and antioxidants for overall well-being.","15 minutes of morning walk","","","","","Rotate and inspect toys. Rotate your dog's toys to keep them engaged and inspect for any damages.","Nose Work/Scent Games: Set up scent games or hiding treats around the house or yard for your dog to find. This activity taps into their natural instinct to use their sense of smell and provides mental stimulation.","28 minutes of interactive playtime (frisbee, hide-and-seek)","Add 1/2 cup cooked chicken liver + 1/2 cup cooked quinoa. Chicken liver is nutrient-dense and rich in vitamins and minerals, and quinoa offers protein, fiber, and essential amino acids.","24 minutes of training session (commands, tricks)","","19","","","5","May 19, 2023 12:00 am","May 23, 2023 10:40 am","May 23, 2023 10:40 am","","(App admin)","1684818625682x802530687927983200"
"Add 1/2 cup cooked brown rice + 1 tbsp coconut oil. Brown rice provides carbohydrates for energy, while coconut oil contains healthy fats that support a shiny coat and provide additional energy.","19 minutes of obedience training (recall, sit, stay)","","","","","swim or engage in water-based activities, if suitable for their breed.","","20 minutes of mental stimulation games (obstacle course, hide treats)","Add 1/2 cup cooked turkey (or chicken) + 1/2 cup cooked brown rice. Turkey (or chicken) is a lean protein source, and brown rice offers complex carbohydrates and dietary fiber for sustained energy.","19 minutes of gentle stretching exercises","","21","","","5","May 21, 2023 12:00 am","May 23, 2023 10:40 am","May 23, 2023 10:40 am","","(App admin)","1684818625683x199037232290415700"
"Add 1/2 cup cooked turkey (or chicken) + 1/2 cup cooked brown rice + 1 tbsp coconut oil. Turkey (or chicken) provides lean protein, brown rice offers carbohydrates for energy, and coconut oil contains healthy fats for a glossy coat and energy.","24 minutes of mental stimulation games (puzzle toys, treat dispensers)","","","","Deep Cleaning of Dog Bed: Wash your dog's bed thoroughly to remove dirt, hair, and odors. This promotes a clean and comfortable sleeping environment for your dog, reducing the risk of skin irritations or allergies.","","Practice leash manners. Work on improving your dog's leash manners and obedience during walks.","29 minutes of interactive playtime (frisbee, hide-and-seek)","Add 1/2 cup cooked Mutton + 1/2 cup cooked sweet potatoes. Mutton provides protein and essential nutrients, while sweet potatoes offer dietary fiber, beta-carotene, and antioxidants for overall well-being.","Take your Labrador Retriever for a walk, allowing them to explore new scents and environments for mental and physical enrichment.","","20","","","5","May 20, 2023 12:00 am","May 23, 2023 10:40 am","May 23, 2023 10:40 am","","(App admin)","1684818625683x680318387521996400"
"Add 1/2 cup cooked chicken (boiled or grilled) + 1/2 cup cooked spinach. Chicken is a lean protein source, and spinach is packed with vitamins and minerals that support overall health and immune function.","24 minutes of mental stimulation games (scent work, food puzzles)","","","","Self check - teeth and gums for any signs of dental issues, such as tartar buildup or redness.","","Puzzle Toys: Provide your dog with puzzle toys or treat-dispensing toys to keep them mentally stimulated. These toys challenge their problem-solving skills and keep them occupied.","21 minutes of interactive playtime (fetch, tug-of-war)","Add 1/2 cup cooked fish (such as salmon or mackerel) + 1/2 cup cooked carrots. Fish provides omega-3 fatty acids for a healthy coat, while carrots offer beta-carotene and antioxidants for overall health and immune support.","19 minutes of brushing and grooming","","22","","","5","May 22, 2023 12:00 am","May 23, 2023 10:40 am","May 23, 2023 10:40 am","","(App admin)","1684818625684x857855353157708200"
"Add 1/2 cup yogurt (curd) + 1/2 cup cooked carrots. Yogurt is a good source of probiotics that aid in digestion, and carrots provide beta-carotene for eye health and antioxidants for a strong immune system.","19 minutes of training session (tricks, agility exercises)","","","","","Rotate and inspect toys for any damages.","Relaxation and mental stimulation. Provide calming activities such as massage or relaxation exercises to promote mental relaxation.","20 minutes of obedience training (down, leave it)","Add 1/2 cup cottage cheese (paneer) + 1/2 cup cooked lentils (dal). Cottage cheese provides protein and calcium, while lentils offer plant-based protein, fiber, and essential nutrients for overall health.","Relaxation time (provide a calm environment with soothing music)","","23","","","5","May 23, 2023 12:00 am","May 23, 2023 10:40 am","May 23, 2023 10:40 am","","(App admin)","1684818625685x238350967142814340"
"Add 1/2 cup cooked chicken liver + 1/2 cup mashed sweet potatoes. Chicken liver is nutrient-dense and rich in vitamins and minerals, while sweet potatoes provide dietary fiber, vitamins, and antioxidants for overall well-being.","23 minutes of mental stimulation games (puzzle toys, treat dispensers)","","","","Self check - teeth and gums for any signs of dental issues, such as tartar buildup or redness.","Check and clean ears. Use a gentle ear cleaning solution and cotton balls to clean the dog's ears.","Ensure the dog's food and water bowls are clean and filled with fresh food and water.","30-minute walk or visit to the dog park","Add 1/2 cup yogurt (curd) + 1/2 cup cooked green beans (French beans). Yogurt is a good source of probiotics that aid in digestion, and green beans offer fiber and essential nutrients for overall health.","Take your Labrador Retriever for a walk, allowing them to explore new scents and environments for mental and physical enrichment.","","25","","","5","May 25, 2023 12:00 am","May 23, 2023 10:40 am","May 23, 2023 10:40 am","","(App admin)","1684818625687x242317957036265920"
"Add 1/2 cup cottage cheese (paneer) + 1/2 cup cooked quinoa. Cottage cheese is rich in protein and calcium, while quinoa is a gluten-free grain that provides additional protein and essential amino acids.","15 minutes of morning walk","","","","","","Check paws for injuries, such as cuts, scratches, foreign objects, or signs of infection","26 minutes of interactive playtime (frisbee, hide-and-seek)","Add 1/2 cup cooked chicken (boiled or grilled) + 1/2 cup cooked carrots. Chicken is a lean protein source, and carrots provide beta-carotene for eye health and antioxidants for a strong immune system.","23 minutes of training session (commands, tricks)","","24","","","5","May 24, 2023 12:00 am","May 23, 2023 10:40 am","May 23, 2023 10:40 am","","(App admin)","1684818625687x334756479464318300"
"Add 1/2 cup cooked fish (such as salmon or mackerel) + 1/2 cup cooked lentils. Fish offers omega-3 fatty acids for healthy skin and coat, and lentils provide plant-based protein, fiber, and essential nutrients for overall health.","18 minutes of obedience training (recall, sit, stay)","","","","","","Socialize with other dogs. Arrange playdates or visit a dog park to allow your dog to interact with other dogs.","20 minutes of obedience training (down, leave it)","Add 1/2 cup cottage cheese (paneer) + 1/2 cup cooked sweet potatoes. Cottage cheese provides protein and calcium, while sweet potatoes offer dietary fiber, beta-carotene, and antioxidants for overall well-being.","18 minutes of gentle stretching exercises","","26","","","5","May 26, 2023 12:00 am","May 23, 2023 10:40 am","May 23, 2023 10:40 am","","(App admin)","1684818625688x481247790407326900"
"Add 1/2 cup cooked turkey (or chicken) + 1/2 cup cooked brown rice. Turkey (or chicken) is a lean protein source, and brown rice offers complex carbohydrates and dietary fiber for sustained energy and digestive health.","23 minutes of mental stimulation games (scent work, food puzzles)","","","","","Wash bedding and toys. Clean your dog's bedding and wash their toys to keep them clean and fresh.","Relaxation and mental stimulation. Provide calming activities such as massage or relaxation exercises to promote mental relaxation.","25 minutes of interactive playtime (frisbee, hide-and-seek)","Add 1/2 cup cooked fish (such as salmon or mackerel) + 1/2 cup cooked rice. Fish provides omega-3 fatty acids for a healthy coat, and rice offers carbohydrates for energy.","18 minutes of brushing and grooming","","27","","","5","May 27, 2023 12:00 am","May 23, 2023 10:40 am","May 23, 2023 10:40 am","","(App admin)","1684818625688x856941122541221600"
"Add 1/2 cup cooked pumpkin + 1/2 cup steamed broccoli. Pumpkin is rich in fiber and helps with digestion, while broccoli is packed with vitamins, minerals, and antioxidants that support a strong immune system.","18 minutes of training session (tricks, agility exercises)","","","","","","Brush/groom. Regularly brush your dog's coat to remove loose hair and keep their coat healthy and shiny.","30-minute walk in the park","Add 1/2 cup cooked turkey (or chicken) + 1/2 cup cooked pumpkin. Turkey (or chicken) is a lean protein source, and pumpkin provides fiber and aids in digestion.","Relaxation time (provide a calm environment with soothing music)","","28","","","5","May 28, 2023 12:00 am","May 23, 2023 10:40 am","May 23, 2023 10:40 am","","(App admin)","1684818625689x762448272633226900"
"Add 1/2 cup cooked spinach + 1/2 cup mashed sweet potatoes. Spinach provides essential vitamins and minerals, while sweet potatoes offer dietary fiber, beta-carotene, and antioxidants for overall health and vitality.","23 minutes of interactive playtime (fetch, chase)","","","","","Wash food and water bowls. Clean and wash your dog's food and water bowls to maintain hygiene.","Rotate toys and puzzles. Rotate your dog's toys and puzzles to provide variety and keep them mentally engaged.","20-minute play session with a Frisbee","Add 1/2 cup cooked lentils (dal) + 1/2 cup steamed broccoli. Lentils offer plant-based protein, fiber, and essential nutrients, while broccoli is rich in vitamins, minerals, and antioxidants.","23 minutes of relaxation massage or belly rubs","","29","","","5","May 29, 2023 12:00 am","May 23, 2023 10:40 am","May 23, 2023 10:40 am","","(App admin)","1684818625690x873549346577922000"
"Add 1/2 cup cooked chicken (boiled or grilled) + 1/2 cup cooked green beans. Chicken is a good source of lean protein, and green beans offer fiber and essential nutrients for overall health and proper digestion.","30-minute walk","","","","","","Nose Work/Scent Games: Set up scent games or hiding treats around the house or yard for your dog to find. This activity taps into their natural instinct to use their sense of smell and provides mental stimulation.","15-minute training session (basic commands)","Add 1/2 cup cooked Mutton + 1/2 cup cooked spinach. Mutton is a protein source, and spinach provides vitamins and minerals that support overall health and immune function.","18 minutes of teeth brushing and dental hygiene care","","30","","","5","May 30, 2023 12:00 am","May 23, 2023 10:40 am","May 23, 2023 10:40 am","","(App admin)","1684818625691x305137672728389440"
"Add 1/2 cup cooked pumpkin + 1/2 cup cooked quinoa. Pumpkin aids in digestion and provides beneficial nutrients, while quinoa offers protein, fiber, and essential minerals for overall well-being.","15 minutes of morning walk","","","","","","Practice leash manners. Work on improving your dog's leash manners and obedience during walks.","25-minute hike on a nature trail","Add 1/2 cup cooked fish (such as salmon or mackerel) + 1/2 cup cooked lentils (dal). Fish provides omega-3 fatty acids for a healthy coat, while lentils offer plant-based protein, fiber, and essential nutrients.","24 minutes of training session (commands, tricks)","","31","","","5","May 31, 2023 12:00 am","May 23, 2023 10:40 am","May 23, 2023 10:40 am","","(App admin)","1684818625691x416265604634244350"
"Add 1/2 cup cottage cheese (paneer) + 1/2 cup cooked lentils. Cottage cheese provides protein and calcium, while lentils offer plant-based protein, dietary fiber, and essential nutrients for overall health.","24 minutes of mental stimulation games (puzzle toys, treat dispensers)","","","","","","","10-minute fetch game in the backyard","Add 1/2 cup cooked chicken liver + 1/2 cup cooked quinoa. Chicken liver is nutrient-dense and rich in vitamins and minerals, and quinoa offers protein, fiber, and essential amino acids.","Take your Labrador Retriever for a walk, allowing them to explore new scents and environments for mental and physical enrichment.","","1","","","6","Jun 1, 2023 12:00 am","May 23, 2023 10:40 am","May 23, 2023 10:40 am","","(App admin)","1684818625692x313550288223551940"
"Add 1/2 cup cooked fish (such as salmon or mackerel) + 1/2 cup mashed sweet potatoes. Fish provides omega-3 fatty acids for heart health, while sweet potatoes offer dietary fiber, vitamins, and antioxidants for overall well-being.","19 minutes of obedience training (recall, sit, stay)","","","","","Brush dog's teeth. Use a dog-specific toothbrush and toothpaste to brush your dog's teeth.","Puzzle Toys: Provide your dog with puzzle toys or treat-dispensing toys to keep them mentally stimulated. These toys challenge their problem-solving skills and keep them occupied.","30-minute swim at the beach or a nearby lake","Add 1/2 cup cooked Mutton + 1/2 cup cooked sweet potatoes. Mutton provides protein and essential nutrients, while sweet potatoes offer dietary fiber, beta-carotene, and antioxidants for overall well-being.","19 minutes of gentle stretching exercises","","2","","","6","Jun 2, 2023 12:00 am","May 23, 2023 10:40 am","May 23, 2023 10:40 am","","(App admin)","1684818625693x250508008040715170"
"Add 1/2 cup cooked turkey (or chicken) + 1/2 cup cooked brown rice + 1 tbsp coconut oil. Turkey (or chicken) provides lean protein, brown rice offers carbohydrates for energy, and coconut oil contains healthy fats for a glossy coat and energy.","24 minutes of mental stimulation games (scent work, food puzzles)","","","Reminder: Follow the food schedule and portion control guidelines.","Give a thorough bath. Use a dog-friendly shampoo and warm water to give your dog a bath.","","Relaxation and mental stimulation. Provide calming activities such as massage or relaxation exercises to promote mental relaxation.","20-minute agility training session","Add 1/2 cup cooked turkey (or chicken) + 1/2 cup cooked brown rice. Turkey (or chicken) is a lean protein source, and brown rice offers complex carbohydrates and dietary fiber for sustained energy.","19 minutes of brushing and grooming","","3","","","6","Jun 3, 2023 12:00 am","May 23, 2023 10:40 am","May 23, 2023 10:40 am","","(App admin)","1684818625905x203798921969498240"
"Add 1/2 cup cooked brown rice + 1 tbsp coconut oil. Brown rice provides carbohydrates for energy, while coconut oil contains healthy fats that support a shiny coat and provide additional energy.","15 minutes of morning walk","","","","","Rotate and inspect toys. Rotate your dog's toys to keep them engaged and inspect for any damages.","Check paws for injuries, such as cuts, scratches, foreign objects, or signs of infection","15-minute puzzle toy or treat-dispensing activity","Add 1/2 cup cooked fish (such as salmon or mackerel) + 1/2 cup cooked carrots. Fish provides omega-3 fatty acids for a healthy coat, while carrots offer beta-carotene and antioxidants for overall health and immune support.","23 minutes of training session (commands, tricks)","","4","","","6","Jun 4, 2023 12:00 am","May 23, 2023 10:40 am","May 23, 2023 10:40 am","","(App admin)","1684818625905x859470167847804500"
